domainID,siteID,namedLocation,collectDate,analyte,analyteConcentration,analyteUnits,sampleCondition,collectDateDate,timediff,spectra
D08,TOMB,TOMB.AOS.buoy.c0,2017-05-16T09:05:00Z,UV Absorbance (280 nm),0.1114,NA,GOOD,2017-05-16,-1,TOMB-buoy-20170517_190309
D08,TOMB,TOMB.AOS.buoy.c0,2018-04-25T15:42:00Z,TSS,0,milligramsPerLiter,GOOD,2018-04-25,-3,TOMB-buoy-20180428_152550
D08,TOMB,TOMB.AOS.buoy.c0,2018-04-25T15:42:00Z,TDS,108.3,milligramsPerLiter,GOOD,2018-04-25,-3,TOMB-buoy-20180428_152550
D08,TOMB,TOMB.AOS.buoy.c0,2018-04-25T15:42:00Z,DOC,4.602,milligramsPerLiter,GOOD,2018-04-25,-3,TOMB-buoy-20180428_152550
D08,TOMB,TOMB.AOS.buoy.c0,2018-04-25T15:42:00Z,TOC,5.608,milligramsPerLiter,GOOD,2018-04-25,-3,TOMB-buoy-20180428_152550
D08,TOMB,TOMB.AOS.buoy.c0,2018-04-25T15:42:00Z,Fe,0.2845,milligramsPerLiter,GOOD,2018-04-25,-3,TOMB-buoy-20180428_152550
D08,TOMB,TOMB.AOS.buoy.c0,2018-04-25T15:42:00Z,UV Absorbance (254 nm),0.2637,NA,GOOD,2018-04-25,-3,TOMB-buoy-20180428_152550
D08,TOMB,TOMB.AOS.buoy.c0,2018-04-25T15:42:00Z,UV Absorbance (280 nm),0.1904,NA,GOOD,2018-04-25,-3,TOMB-buoy-20180428_152550
D08,TOMB,TOMB.AOS.buoy.c0,2019-05-07T16:25:00Z,TSS,26,milligramsPerLiter,GOOD,2019-05-07,1,TOMB-buoy-20190506_181146
D08,TOMB,TOMB.AOS.buoy.c0,2019-05-07T16:25:00Z,TDS,81.69,milligramsPerLiter,GOOD,2019-05-07,1,TOMB-buoy-20190506_181146
D08,TOMB,TOMB.AOS.buoy.c0,2019-05-07T16:25:00Z,DOC,4.699,milligramsPerLiter,GOOD,2019-05-07,1,TOMB-buoy-20190506_181146
D08,TOMB,TOMB.AOS.buoy.c0,2019-05-07T16:25:00Z,TOC,5.114,milligramsPerLiter,GOOD,2019-05-07,1,TOMB-buoy-20190506_181146
D08,TOMB,TOMB.AOS.buoy.c0,2019-05-07T16:25:00Z,Fe,0.0181,milligramsPerLiter,GOOD,2019-05-07,1,TOMB-buoy-20190506_181146
D08,TOMB,TOMB.AOS.buoy.c0,2019-05-07T16:25:00Z,UV Absorbance (254 nm),0.1442,NA,GOOD,2019-05-07,1,TOMB-buoy-20190506_181146
D08,TOMB,TOMB.AOS.buoy.c0,2019-05-07T16:25:00Z,UV Absorbance (280 nm),0.0959,NA,GOOD,2019-05-07,1,TOMB-buoy-20190506_181146
D08,TOMB,TOMB.AOS.buoy.c0,2019-05-07T16:25:00Z,TSS,26,milligramsPerLiter,GOOD,2019-05-07,1,TOMB-buoy-20190506_185225
D08,TOMB,TOMB.AOS.buoy.c0,2019-05-07T16:25:00Z,TDS,81.69,milligramsPerLiter,GOOD,2019-05-07,1,TOMB-buoy-20190506_185225
D08,TOMB,TOMB.AOS.buoy.c0,2019-05-07T16:25:00Z,DOC,4.699,milligramsPerLiter,GOOD,2019-05-07,1,TOMB-buoy-20190506_185225
D08,TOMB,TOMB.AOS.buoy.c0,2019-05-07T16:25:00Z,TOC,5.114,milligramsPerLiter,GOOD,2019-05-07,1,TOMB-buoy-20190506_185225
D08,TOMB,TOMB.AOS.buoy.c0,2019-05-07T16:25:00Z,Fe,0.0181,milligramsPerLiter,GOOD,2019-05-07,1,TOMB-buoy-20190506_185225
D08,TOMB,TOMB.AOS.buoy.c0,2019-05-07T16:25:00Z,UV Absorbance (254 nm),0.1442,NA,GOOD,2019-05-07,1,TOMB-buoy-20190506_185225
D08,TOMB,TOMB.AOS.buoy.c0,2019-05-07T16:25:00Z,UV Absorbance (280 nm),0.0959,NA,GOOD,2019-05-07,1,TOMB-buoy-20190506_185225
D18,TOOK,TOOK.AOS.buoy.c1,2017-07-05T01:22:00Z,TSS,0,milligramsPerLiter,GOOD,2017-07-05,-9,TOOK-buoy-20170714_201551
D18,TOOK,TOOK.AOS.buoy.c1,2017-07-05T01:22:00Z,TDS,68.58,milligramsPerLiter,GOOD,2017-07-05,-9,TOOK-buoy-20170714_201551
D18,TOOK,TOOK.AOS.buoy.c1,2017-07-05T01:22:00Z,DOC,4.207,milligramsPerLiter,GOOD,2017-07-05,-9,TOOK-buoy-20170714_201551
D18,TOOK,TOOK.AOS.buoy.c1,2017-07-05T01:22:00Z,TOC,NA,milligramsPerLiter,Other,2017-07-05,-9,TOOK-buoy-20170714_201551
D18,TOOK,TOOK.AOS.buoy.c1,2017-07-05T01:22:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2017-07-05,-9,TOOK-buoy-20170714_201551
D18,TOOK,TOOK.AOS.buoy.c1,2017-07-05T01:22:00Z,UV Absorbance (254 nm),0.118,NA,GOOD,2017-07-05,-9,TOOK-buoy-20170714_201551
D18,TOOK,TOOK.AOS.buoy.c1,2017-07-05T01:22:00Z,UV Absorbance (280 nm),0.0762,NA,GOOD,2017-07-05,-9,TOOK-buoy-20170714_201551
D18,TOOK,TOOK.AOS.buoy.c1,2017-07-05T01:22:00Z,TSS,0,milligramsPerLiter,GOOD,2017-07-05,-9,TOOK-buoy-20170714_202447
D18,TOOK,TOOK.AOS.buoy.c1,2017-07-05T01:22:00Z,TDS,68.58,milligramsPerLiter,GOOD,2017-07-05,-9,TOOK-buoy-20170714_202447
D18,TOOK,TOOK.AOS.buoy.c1,2017-07-05T01:22:00Z,DOC,4.207,milligramsPerLiter,GOOD,2017-07-05,-9,TOOK-buoy-20170714_202447
D18,TOOK,TOOK.AOS.buoy.c1,2017-07-05T01:22:00Z,TOC,NA,milligramsPerLiter,Other,2017-07-05,-9,TOOK-buoy-20170714_202447
D18,TOOK,TOOK.AOS.buoy.c1,2017-07-05T01:22:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2017-07-05,-9,TOOK-buoy-20170714_202447
D18,TOOK,TOOK.AOS.buoy.c1,2017-07-05T01:22:00Z,UV Absorbance (254 nm),0.118,NA,GOOD,2017-07-05,-9,TOOK-buoy-20170714_202447
D18,TOOK,TOOK.AOS.buoy.c1,2017-07-05T01:22:00Z,UV Absorbance (280 nm),0.0762,NA,GOOD,2017-07-05,-9,TOOK-buoy-20170714_202447
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,TSS,200,milligramsPerLiter,OK,2020-03-03,963,TOOK-reac-20170714_202447
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,TDS,449.57,milligramsPerLiter,OK,2020-03-03,963,TOOK-reac-20170714_202447
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,DOC,5.49,NA,OK,2020-03-03,963,TOOK-reac-20170714_202447
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,TOC,7.025,NA,OK,2020-03-03,963,TOOK-reac-20170714_202447
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,Fe,0.013,milligramsPerLiter,OK,2020-03-03,963,TOOK-reac-20170714_202447
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,UV Absorbance (254 nm),0.2001,NA,OK,2020-03-03,963,TOOK-reac-20170714_202447
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,UV Absorbance (280 nm),0.1319,NA,OK,2020-03-03,963,TOOK-reac-20170714_202447
D18,TOOK,TOOK.AOS.outlet,2017-07-05T05:33:00Z,TSS,0,milligramsPerLiter,GOOD,2017-07-05,-9,TOOK-outl-20170714_203317
D18,TOOK,TOOK.AOS.outlet,2017-07-05T05:33:00Z,TDS,62.39,milligramsPerLiter,GOOD,2017-07-05,-9,TOOK-outl-20170714_203317
D18,TOOK,TOOK.AOS.outlet,2017-07-05T05:33:00Z,DOC,4.29,milligramsPerLiter,GOOD,2017-07-05,-9,TOOK-outl-20170714_203317
D18,TOOK,TOOK.AOS.outlet,2017-07-05T05:33:00Z,TOC,4.433,milligramsPerLiter,GOOD,2017-07-05,-9,TOOK-outl-20170714_203317
D18,TOOK,TOOK.AOS.outlet,2017-07-05T05:33:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2017-07-05,-9,TOOK-outl-20170714_203317
D18,TOOK,TOOK.AOS.outlet,2017-07-05T05:33:00Z,UV Absorbance (254 nm),0.1178,NA,GOOD,2017-07-05,-9,TOOK-outl-20170714_203317
D18,TOOK,TOOK.AOS.outlet,2017-07-05T05:33:00Z,UV Absorbance (280 nm),0.0794,NA,GOOD,2017-07-05,-9,TOOK-outl-20170714_203317
D18,TOOK,TOOK.AOS.inlet,2017-07-04T19:48:00Z,TSS,0,milligramsPerLiter,GOOD,2017-07-04,-10,TOOK-inle-20170714_203317
D18,TOOK,TOOK.AOS.inlet,2017-07-04T19:48:00Z,TDS,71.84,milligramsPerLiter,GOOD,2017-07-04,-10,TOOK-inle-20170714_203317
D18,TOOK,TOOK.AOS.inlet,2017-07-04T19:48:00Z,DOC,2.985,milligramsPerLiter,GOOD,2017-07-04,-10,TOOK-inle-20170714_203317
D18,TOOK,TOOK.AOS.inlet,2017-07-04T19:48:00Z,TOC,2.669,milligramsPerLiter,GOOD,2017-07-04,-10,TOOK-inle-20170714_203317
D18,TOOK,TOOK.AOS.inlet,2017-07-04T19:48:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2017-07-04,-10,TOOK-inle-20170714_203317
D18,TOOK,TOOK.AOS.inlet,2017-07-04T19:48:00Z,UV Absorbance (254 nm),0.0728,NA,GOOD,2017-07-04,-10,TOOK-inle-20170714_203317
D18,TOOK,TOOK.AOS.inlet,2017-07-04T19:48:00Z,UV Absorbance (280 nm),0.0468,NA,GOOD,2017-07-04,-10,TOOK-inle-20170714_203317
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,TSS,200,milligramsPerLiter,OK,2020-03-03,963,TOOK-reac-20170714_203317
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,TDS,449.57,milligramsPerLiter,OK,2020-03-03,963,TOOK-reac-20170714_203317
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,DOC,5.49,NA,OK,2020-03-03,963,TOOK-reac-20170714_203317
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,TOC,7.025,NA,OK,2020-03-03,963,TOOK-reac-20170714_203317
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,Fe,0.013,milligramsPerLiter,OK,2020-03-03,963,TOOK-reac-20170714_203317
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,UV Absorbance (254 nm),0.2001,NA,OK,2020-03-03,963,TOOK-reac-20170714_203317
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,UV Absorbance (280 nm),0.1319,NA,OK,2020-03-03,963,TOOK-reac-20170714_203317
D18,TOOK,TOOK.AOS.outlet,2017-07-05T05:33:00Z,TSS,0,milligramsPerLiter,GOOD,2017-07-05,-9,TOOK-outl-20170714_204140
D18,TOOK,TOOK.AOS.outlet,2017-07-05T05:33:00Z,TDS,62.39,milligramsPerLiter,GOOD,2017-07-05,-9,TOOK-outl-20170714_204140
D18,TOOK,TOOK.AOS.outlet,2017-07-05T05:33:00Z,DOC,4.29,milligramsPerLiter,GOOD,2017-07-05,-9,TOOK-outl-20170714_204140
D18,TOOK,TOOK.AOS.outlet,2017-07-05T05:33:00Z,TOC,4.433,milligramsPerLiter,GOOD,2017-07-05,-9,TOOK-outl-20170714_204140
D18,TOOK,TOOK.AOS.outlet,2017-07-05T05:33:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2017-07-05,-9,TOOK-outl-20170714_204140
D18,TOOK,TOOK.AOS.outlet,2017-07-05T05:33:00Z,UV Absorbance (254 nm),0.1178,NA,GOOD,2017-07-05,-9,TOOK-outl-20170714_204140
D18,TOOK,TOOK.AOS.outlet,2017-07-05T05:33:00Z,UV Absorbance (280 nm),0.0794,NA,GOOD,2017-07-05,-9,TOOK-outl-20170714_204140
D18,TOOK,TOOK.AOS.inlet,2017-07-04T19:48:00Z,TSS,0,milligramsPerLiter,GOOD,2017-07-04,-10,TOOK-inle-20170714_204140
D18,TOOK,TOOK.AOS.inlet,2017-07-04T19:48:00Z,TDS,71.84,milligramsPerLiter,GOOD,2017-07-04,-10,TOOK-inle-20170714_204140
D18,TOOK,TOOK.AOS.inlet,2017-07-04T19:48:00Z,DOC,2.985,milligramsPerLiter,GOOD,2017-07-04,-10,TOOK-inle-20170714_204140
D18,TOOK,TOOK.AOS.inlet,2017-07-04T19:48:00Z,TOC,2.669,milligramsPerLiter,GOOD,2017-07-04,-10,TOOK-inle-20170714_204140
D18,TOOK,TOOK.AOS.inlet,2017-07-04T19:48:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2017-07-04,-10,TOOK-inle-20170714_204140
D18,TOOK,TOOK.AOS.inlet,2017-07-04T19:48:00Z,UV Absorbance (254 nm),0.0728,NA,GOOD,2017-07-04,-10,TOOK-inle-20170714_204140
D18,TOOK,TOOK.AOS.inlet,2017-07-04T19:48:00Z,UV Absorbance (280 nm),0.0468,NA,GOOD,2017-07-04,-10,TOOK-inle-20170714_204140
D18,TOOK,TOOK.AOS.buoy.c1,2018-07-03T18:06:00Z,TSS,0,milligramsPerLiter,GOOD,2018-07-03,-4,TOOK-buoy-20180707_200701
D18,TOOK,TOOK.AOS.buoy.c1,2018-07-03T18:06:00Z,TDS,76.5,milligramsPerLiter,GOOD,2018-07-03,-4,TOOK-buoy-20180707_200701
D18,TOOK,TOOK.AOS.buoy.c1,2018-07-03T18:06:00Z,DOC,4.361,milligramsPerLiter,GOOD,2018-07-03,-4,TOOK-buoy-20180707_200701
D18,TOOK,TOOK.AOS.buoy.c1,2018-07-03T18:06:00Z,TOC,2.191,milligramsPerLiter,GOOD,2018-07-03,-4,TOOK-buoy-20180707_200701
D18,TOOK,TOOK.AOS.buoy.c1,2018-07-03T18:06:00Z,Fe,0.0027,milligramsPerLiter,GOOD,2018-07-03,-4,TOOK-buoy-20180707_200701
D18,TOOK,TOOK.AOS.buoy.c1,2018-07-03T18:06:00Z,UV Absorbance (254 nm),0.0801,NA,GOOD,2018-07-03,-4,TOOK-buoy-20180707_200701
D18,TOOK,TOOK.AOS.buoy.c1,2018-07-03T18:06:00Z,UV Absorbance (280 nm),0.0537,NA,GOOD,2018-07-03,-4,TOOK-buoy-20180707_200701
D18,TOOK,TOOK.AOS.buoy.c1,2018-07-03T18:06:00Z,TSS,0,milligramsPerLiter,GOOD,2018-07-03,-4,TOOK-buoy-20180707_201743
D18,TOOK,TOOK.AOS.buoy.c1,2018-07-03T18:06:00Z,TDS,76.5,milligramsPerLiter,GOOD,2018-07-03,-4,TOOK-buoy-20180707_201743
D18,TOOK,TOOK.AOS.buoy.c1,2018-07-03T18:06:00Z,DOC,4.361,milligramsPerLiter,GOOD,2018-07-03,-4,TOOK-buoy-20180707_201743
D18,TOOK,TOOK.AOS.buoy.c1,2018-07-03T18:06:00Z,TOC,2.191,milligramsPerLiter,GOOD,2018-07-03,-4,TOOK-buoy-20180707_201743
D18,TOOK,TOOK.AOS.buoy.c1,2018-07-03T18:06:00Z,Fe,0.0027,milligramsPerLiter,GOOD,2018-07-03,-4,TOOK-buoy-20180707_201743
D18,TOOK,TOOK.AOS.buoy.c1,2018-07-03T18:06:00Z,UV Absorbance (254 nm),0.0801,NA,GOOD,2018-07-03,-4,TOOK-buoy-20180707_201743
D18,TOOK,TOOK.AOS.buoy.c1,2018-07-03T18:06:00Z,UV Absorbance (280 nm),0.0537,NA,GOOD,2018-07-03,-4,TOOK-buoy-20180707_201743
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,TSS,200,milligramsPerLiter,OK,2020-03-03,605,TOOK-reac-20180707_201743
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,TDS,449.57,milligramsPerLiter,OK,2020-03-03,605,TOOK-reac-20180707_201743
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,DOC,5.49,NA,OK,2020-03-03,605,TOOK-reac-20180707_201743
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,TOC,7.025,NA,OK,2020-03-03,605,TOOK-reac-20180707_201743
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,Fe,0.013,milligramsPerLiter,OK,2020-03-03,605,TOOK-reac-20180707_201743
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,UV Absorbance (254 nm),0.2001,NA,OK,2020-03-03,605,TOOK-reac-20180707_201743
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,UV Absorbance (280 nm),0.1319,NA,OK,2020-03-03,605,TOOK-reac-20180707_201743
D18,TOOK,TOOK.AOS.outlet,2018-07-03T19:22:00Z,TSS,2,milligramsPerLiter,GOOD,2018-07-03,-4,TOOK-outl-20180707_204103
D18,TOOK,TOOK.AOS.outlet,2018-07-03T19:22:00Z,TDS,64.3,milligramsPerLiter,GOOD,2018-07-03,-4,TOOK-outl-20180707_204103
D18,TOOK,TOOK.AOS.outlet,2018-07-03T19:22:00Z,DOC,4.117,milligramsPerLiter,GOOD,2018-07-03,-4,TOOK-outl-20180707_204103
D18,TOOK,TOOK.AOS.outlet,2018-07-03T19:22:00Z,TOC,4.027,milligramsPerLiter,GOOD,2018-07-03,-4,TOOK-outl-20180707_204103
D18,TOOK,TOOK.AOS.outlet,2018-07-03T19:22:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2018-07-03,-4,TOOK-outl-20180707_204103
D18,TOOK,TOOK.AOS.outlet,2018-07-03T19:22:00Z,UV Absorbance (254 nm),0.1372,NA,GOOD,2018-07-03,-4,TOOK-outl-20180707_204103
D18,TOOK,TOOK.AOS.outlet,2018-07-03T19:22:00Z,UV Absorbance (280 nm),0.0913,NA,GOOD,2018-07-03,-4,TOOK-outl-20180707_204103
D18,TOOK,TOOK.AOS.inlet,2018-07-03T19:51:00Z,TSS,2,milligramsPerLiter,GOOD,2018-07-03,-4,TOOK-inle-20180707_204103
D18,TOOK,TOOK.AOS.inlet,2018-07-03T19:51:00Z,TDS,60.1,milligramsPerLiter,GOOD,2018-07-03,-4,TOOK-inle-20180707_204103
D18,TOOK,TOOK.AOS.inlet,2018-07-03T19:51:00Z,DOC,4.061,milligramsPerLiter,GOOD,2018-07-03,-4,TOOK-inle-20180707_204103
D18,TOOK,TOOK.AOS.inlet,2018-07-03T19:51:00Z,TOC,4.133,milligramsPerLiter,GOOD,2018-07-03,-4,TOOK-inle-20180707_204103
D18,TOOK,TOOK.AOS.inlet,2018-07-03T19:51:00Z,Fe,0.0157,milligramsPerLiter,GOOD,2018-07-03,-4,TOOK-inle-20180707_204103
D18,TOOK,TOOK.AOS.inlet,2018-07-03T19:51:00Z,UV Absorbance (254 nm),0.1425,NA,GOOD,2018-07-03,-4,TOOK-inle-20180707_204103
D18,TOOK,TOOK.AOS.inlet,2018-07-03T19:51:00Z,UV Absorbance (280 nm),0.0959,NA,GOOD,2018-07-03,-4,TOOK-inle-20180707_204103
D18,TOOK,TOOK.AOS.outlet,2019-07-09T19:45:00Z,TSS,2,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-outl-20190711_203112
D18,TOOK,TOOK.AOS.outlet,2019-07-09T19:45:00Z,TDS,67.41,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-outl-20190711_203112
D18,TOOK,TOOK.AOS.outlet,2019-07-09T19:45:00Z,DOC,4.329,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-outl-20190711_203112
D18,TOOK,TOOK.AOS.outlet,2019-07-09T19:45:00Z,TOC,5.091,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-outl-20190711_203112
D18,TOOK,TOOK.AOS.outlet,2019-07-09T19:45:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-outl-20190711_203112
D18,TOOK,TOOK.AOS.outlet,2019-07-09T19:45:00Z,UV Absorbance (254 nm),0.1676,NA,GOOD,2019-07-09,-2,TOOK-outl-20190711_203112
D18,TOOK,TOOK.AOS.outlet,2019-07-09T19:45:00Z,UV Absorbance (280 nm),0.1091,NA,GOOD,2019-07-09,-2,TOOK-outl-20190711_203112
D18,TOOK,TOOK.AOS.inlet,2019-07-09T20:27:00Z,TSS,4,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-inle-20190711_203112
D18,TOOK,TOOK.AOS.inlet,2019-07-09T20:27:00Z,TDS,73.52,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-inle-20190711_203112
D18,TOOK,TOOK.AOS.inlet,2019-07-09T20:27:00Z,DOC,4.688,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-inle-20190711_203112
D18,TOOK,TOOK.AOS.inlet,2019-07-09T20:27:00Z,TOC,4.966,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-inle-20190711_203112
D18,TOOK,TOOK.AOS.inlet,2019-07-09T20:27:00Z,Fe,0.0287,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-inle-20190711_203112
D18,TOOK,TOOK.AOS.inlet,2019-07-09T20:27:00Z,UV Absorbance (254 nm),0.1741,NA,GOOD,2019-07-09,-2,TOOK-inle-20190711_203112
D18,TOOK,TOOK.AOS.inlet,2019-07-09T20:27:00Z,UV Absorbance (280 nm),0.1144,NA,GOOD,2019-07-09,-2,TOOK-inle-20190711_203112
D18,TOOK,TOOK.AOS.outlet,2019-07-09T19:45:00Z,TSS,2,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-outl-20190711_204033
D18,TOOK,TOOK.AOS.outlet,2019-07-09T19:45:00Z,TDS,67.41,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-outl-20190711_204033
D18,TOOK,TOOK.AOS.outlet,2019-07-09T19:45:00Z,DOC,4.329,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-outl-20190711_204033
D18,TOOK,TOOK.AOS.outlet,2019-07-09T19:45:00Z,TOC,5.091,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-outl-20190711_204033
D18,TOOK,TOOK.AOS.outlet,2019-07-09T19:45:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-outl-20190711_204033
D18,TOOK,TOOK.AOS.outlet,2019-07-09T19:45:00Z,UV Absorbance (254 nm),0.1676,NA,GOOD,2019-07-09,-2,TOOK-outl-20190711_204033
D18,TOOK,TOOK.AOS.outlet,2019-07-09T19:45:00Z,UV Absorbance (280 nm),0.1091,NA,GOOD,2019-07-09,-2,TOOK-outl-20190711_204033
D18,TOOK,TOOK.AOS.inlet,2019-07-09T20:27:00Z,TSS,4,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-inle-20190711_204033
D18,TOOK,TOOK.AOS.inlet,2019-07-09T20:27:00Z,TDS,73.52,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-inle-20190711_204033
D18,TOOK,TOOK.AOS.inlet,2019-07-09T20:27:00Z,DOC,4.688,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-inle-20190711_204033
D18,TOOK,TOOK.AOS.inlet,2019-07-09T20:27:00Z,TOC,4.966,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-inle-20190711_204033
D18,TOOK,TOOK.AOS.inlet,2019-07-09T20:27:00Z,Fe,0.0287,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-inle-20190711_204033
D18,TOOK,TOOK.AOS.inlet,2019-07-09T20:27:00Z,UV Absorbance (254 nm),0.1741,NA,GOOD,2019-07-09,-2,TOOK-inle-20190711_204033
D18,TOOK,TOOK.AOS.inlet,2019-07-09T20:27:00Z,UV Absorbance (280 nm),0.1144,NA,GOOD,2019-07-09,-2,TOOK-inle-20190711_204033
D18,TOOK,TOOK.AOS.buoy.c1,2019-07-09T19:09:00Z,TSS,2,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-buoy-20190711_204910
D18,TOOK,TOOK.AOS.buoy.c1,2019-07-09T19:09:00Z,TDS,70.35,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-buoy-20190711_204910
D18,TOOK,TOOK.AOS.buoy.c1,2019-07-09T19:09:00Z,DOC,4.199,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-buoy-20190711_204910
D18,TOOK,TOOK.AOS.buoy.c1,2019-07-09T19:09:00Z,TOC,4.815,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-buoy-20190711_204910
D18,TOOK,TOOK.AOS.buoy.c1,2019-07-09T19:09:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-buoy-20190711_204910
D18,TOOK,TOOK.AOS.buoy.c1,2019-07-09T19:09:00Z,UV Absorbance (254 nm),0.1709,NA,GOOD,2019-07-09,-2,TOOK-buoy-20190711_204910
D18,TOOK,TOOK.AOS.buoy.c1,2019-07-09T19:09:00Z,UV Absorbance (280 nm),0.1117,NA,GOOD,2019-07-09,-2,TOOK-buoy-20190711_204910
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,TSS,200,milligramsPerLiter,OK,2020-03-03,236,TOOK-reac-20190711_204910
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,TDS,449.57,milligramsPerLiter,OK,2020-03-03,236,TOOK-reac-20190711_204910
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,DOC,5.49,NA,OK,2020-03-03,236,TOOK-reac-20190711_204910
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,TOC,7.025,NA,OK,2020-03-03,236,TOOK-reac-20190711_204910
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,Fe,0.013,milligramsPerLiter,OK,2020-03-03,236,TOOK-reac-20190711_204910
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,UV Absorbance (254 nm),0.2001,NA,OK,2020-03-03,236,TOOK-reac-20190711_204910
D18,TOOK,TOOK.AOS.reach,2020-03-03T20:12:00Z,UV Absorbance (280 nm),0.1319,NA,OK,2020-03-03,236,TOOK-reac-20190711_204910
D18,TOOK,TOOK.AOS.buoy.c1,2019-07-09T19:09:00Z,TSS,2,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-buoy-20190711_205747
D18,TOOK,TOOK.AOS.buoy.c1,2019-07-09T19:09:00Z,TDS,70.35,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-buoy-20190711_205747
D18,TOOK,TOOK.AOS.buoy.c1,2019-07-09T19:09:00Z,DOC,4.199,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-buoy-20190711_205747
D18,TOOK,TOOK.AOS.buoy.c1,2019-07-09T19:09:00Z,TOC,4.815,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-buoy-20190711_205747
D18,TOOK,TOOK.AOS.buoy.c1,2019-07-09T19:09:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2019-07-09,-2,TOOK-buoy-20190711_205747
D18,TOOK,TOOK.AOS.buoy.c1,2019-07-09T19:09:00Z,UV Absorbance (254 nm),0.1709,NA,GOOD,2019-07-09,-2,TOOK-buoy-20190711_205747
D18,TOOK,TOOK.AOS.buoy.c1,2019-07-09T19:09:00Z,UV Absorbance (280 nm),0.1117,NA,GOOD,2019-07-09,-2,TOOK-buoy-20190711_205747
